iteration,collectionName,requestName,method,url,status,code,responseTime,responseSize,executed,failed,skipped,totalAssertions,executedCount,failedCount,skippedCount
"1","Pipedrive API v1","Update mail thread details","PUT","https://api.pipedrive.com/v1/mailbox/mailThreads/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","425","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all mail messages of mail thread","GET","https://api.pipedrive.com/v1/mailbox/mailThreads/<integer>/mailMessages?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","433","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Link a user with the installed video call integration","POST","https://api.pipedrive.com/v1/meetings/userProviderLinks?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","434","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete the link between a user and the installed video call integration","DELETE","https://api.pipedrive.com/v1/meetings/userProviderLinks/<uuid>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","433","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all note fields","GET","https://api.pipedrive.com/v1/noteFields?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","440","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all notes","GET","https://api.pipedrive.com/v1/notes?user_id=<integer>&lead_id=<uuid>&deal_id=<integer>&person_id=<integer>&org_id=<integer>&start=0&limit=<integer>&sort=<string>&start_date=<date>&end_date=<date>&pinned_to_lead_flag=<number>&pinned_to_deal_flag=<number>&pinned_to_organization_flag=<number>&pinned_to_person_flag=<number>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","434","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a note","POST","https://api.pipedrive.com/v1/notes?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","431","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete a note","DELETE","https://api.pipedrive.com/v1/notes/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","439","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get one note","GET","https://api.pipedrive.com/v1/notes/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","334","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Update a note","PUT","https://api.pipedrive.com/v1/notes/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","526","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all comments for a note","GET","https://api.pipedrive.com/v1/notes/<integer>/comments?start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","423","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a comment to a note","POST","https://api.pipedrive.com/v1/notes/<integer>/comments?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","439","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get one comment","GET","https://api.pipedrive.com/v1/notes/<integer>/comments/<uuid>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","436","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Update a comment related to a note","PUT","https://api.pipedrive.com/v1/notes/<integer>/comments/<uuid>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","445","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete a comment related to a note","DELETE","https://api.pipedrive.com/v1/notes/<integer>/comments/<uuid>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","420","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all organization fields","GET","https://api.pipedrive.com/v1/organizationFields?start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","939","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a new organization field","POST","https://api.pipedrive.com/v1/organizationFields?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","427","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete multiple organization fields in bulk","DELETE","https://api.pipedrive.com/v1/organizationFields?ids=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","452","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get one organization field","GET","https://api.pipedrive.com/v1/organizationFields/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","424","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete an organization field","DELETE","https://api.pipedrive.com/v1/organizationFields/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","429","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Update an organization field","PUT","https://api.pipedrive.com/v1/organizationFields/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","424","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all relationships for organization","GET","https://api.pipedrive.com/v1/organizationRelationships?org_id=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","446","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Create an organization relationship","POST","https://api.pipedrive.com/v1/organizationRelationships?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","438","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete an organization relationship","DELETE","https://api.pipedrive.com/v1/organizationRelationships/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","422","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get one organization relationship","GET","https://api.pipedrive.com/v1/organizationRelationships/<integer>?org_id=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","398","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Update an organization relationship","PUT","https://api.pipedrive.com/v1/organizationRelationships/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","463","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete multiple organizations in bulk","DELETE","https://api.pipedrive.com/v1/organizations?ids=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","440","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all organizations","GET","https://api.pipedrive.com/v1/organizations?user_id=<integer>&filter_id=<integer>&first_char=<string>&start=0&limit=<integer>&sort=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","422","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add an organization","POST","https://api.pipedrive.com/v1/organizations?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","423","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all organizations (BETA)","GET","https://api.pipedrive.com/v1/organizations/collection?cursor=<string>&limit=<integer>&since=<string>&until=<string>&owner_id=<integer>&first_char=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","421","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Search organizations","GET","https://api.pipedrive.com/v1/organizations/search?term=<string>&fields=<string>&exact_match=<boolean>&start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","430","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete an organization","DELETE","https://api.pipedrive.com/v1/organizations/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","436","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get details of an organization","GET","https://api.pipedrive.com/v1/organizations/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","461","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Update an organization","PUT","https://api.pipedrive.com/v1/organizations/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","421","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List activities associated with an organization","GET","https://api.pipedrive.com/v1/organizations/<integer>/activities?start=0&limit=<integer>&done=<number>&exclude=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","426","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List updates about organization field values","GET","https://api.pipedrive.com/v1/organizations/<integer>/changelog?cursor=<string>&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","424","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List deals associated with an organization","GET","https://api.pipedrive.com/v1/organizations/<integer>/deals?start=0&limit=<integer>&status=all_not_deleted&sort=<string>&only_primary_association=<number>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","846","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List files attached to an organization","GET","https://api.pipedrive.com/v1/organizations/<integer>/files?start=0&limit=<integer>&sort=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","492","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List updates about an organization","GET","https://api.pipedrive.com/v1/organizations/<integer>/flow?start=0&limit=<integer>&all_changes=<string>&items=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","672","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List followers of an organization","GET","https://api.pipedrive.com/v1/organizations/<integer>/followers?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","208","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a follower to an organization","POST","https://api.pipedrive.com/v1/organizations/<integer>/followers?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","436","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete a follower from an organization","DELETE","https://api.pipedrive.com/v1/organizations/<integer>/followers/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","440","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List mail messages associated with an organization","GET","https://api.pipedrive.com/v1/organizations/<integer>/mailMessages?start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","700","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Merge two organizations","PUT","https://api.pipedrive.com/v1/organizations/<integer>/merge?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","191","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List permitted users","GET","https://api.pipedrive.com/v1/organizations/<integer>/permittedUsers?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","395","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List persons of an organization","GET","https://api.pipedrive.com/v1/organizations/<integer>/persons?start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","441","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all permission sets","GET","https://api.pipedrive.com/v1/permissionSets?app=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","432","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get one permission set","GET","https://api.pipedrive.com/v1/permissionSets/<string>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","428","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List permission set assignments","GET","https://api.pipedrive.com/v1/permissionSets/<string>/assignments?start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","417","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all person fields","GET","https://api.pipedrive.com/v1/personFields?start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","432","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a new person field","POST","https://api.pipedrive.com/v1/personFields?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","431","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete multiple person fields in bulk","DELETE","https://api.pipedrive.com/v1/personFields?ids=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","450","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get one person field","GET","https://api.pipedrive.com/v1/personFields/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","437","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete a person field","DELETE","https://api.pipedrive.com/v1/personFields/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","183","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Update a person field","PUT","https://api.pipedrive.com/v1/personFields/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","654","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete multiple persons in bulk","DELETE","https://api.pipedrive.com/v1/persons?ids=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","439","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all persons","GET","https://api.pipedrive.com/v1/persons?user_id=<integer>&filter_id=<integer>&first_char=<string>&start=0&limit=<integer>&sort=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","443","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a person","POST","https://api.pipedrive.com/v1/persons?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","441","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all persons (BETA)","GET","https://api.pipedrive.com/v1/persons/collection?cursor=<string>&limit=<integer>&since=<string>&until=<string>&owner_id=<integer>&first_char=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","426","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Search persons","GET","https://api.pipedrive.com/v1/persons/search?term=<string>&fields=<string>&exact_match=<boolean>&organization_id=<integer>&include_fields=<string>&start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","439","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete a person","DELETE","https://api.pipedrive.com/v1/persons/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","441","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get details of a person","GET","https://api.pipedrive.com/v1/persons/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","670","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Update a person","PUT","https://api.pipedrive.com/v1/persons/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","669","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List activities associated with a person","GET","https://api.pipedrive.com/v1/persons/<integer>/activities?start=0&limit=<integer>&done=<number>&exclude=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","397","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List updates about person field values","GET","https://api.pipedrive.com/v1/persons/<integer>/changelog?cursor=<string>&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","495","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List deals associated with a person","GET","https://api.pipedrive.com/v1/persons/<integer>/deals?start=0&limit=<integer>&status=all_not_deleted&sort=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","463","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List files attached to a person","GET","https://api.pipedrive.com/v1/persons/<integer>/files?start=0&limit=<integer>&sort=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","373","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List updates about a person","GET","https://api.pipedrive.com/v1/persons/<integer>/flow?start=0&limit=<integer>&all_changes=<string>&items=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","285","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List followers of a person","GET","https://api.pipedrive.com/v1/persons/<integer>/followers?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","462","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a follower to a person","POST","https://api.pipedrive.com/v1/persons/<integer>/followers?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","1578","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete a follower from a person","DELETE","https://api.pipedrive.com/v1/persons/<integer>/followers/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","452","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List mail messages associated with a person","GET","https://api.pipedrive.com/v1/persons/<integer>/mailMessages?start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","292","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Merge two persons","PUT","https://api.pipedrive.com/v1/persons/<integer>/merge?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","536","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List permitted users","GET","https://api.pipedrive.com/v1/persons/<integer>/permittedUsers?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","423","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete person picture","DELETE","https://api.pipedrive.com/v1/persons/<integer>/picture?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","424","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add person picture","POST","https://api.pipedrive.com/v1/persons/<integer>/picture?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","443","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List products associated with a person","GET","https://api.pipedrive.com/v1/persons/<integer>/products?start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","438","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all pipelines","GET","https://api.pipedrive.com/v1/pipelines?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","418","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a new pipeline","POST","https://api.pipedrive.com/v1/pipelines?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","331","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete a pipeline","DELETE","https://api.pipedrive.com/v1/pipelines/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","702","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get one pipeline","GET","https://api.pipedrive.com/v1/pipelines/<integer>?totals_convert_currency=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","279","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Update a pipeline","PUT","https://api.pipedrive.com/v1/pipelines/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","424","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get deals conversion rates in pipeline","GET","https://api.pipedrive.com/v1/pipelines/<integer>/conversion_statistics?start_date=<date>&end_date=<date>&user_id=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","408","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get deals in a pipeline","GET","https://api.pipedrive.com/v1/pipelines/<integer>/deals?filter_id=<integer>&user_id=<integer>&everyone=<number>&stage_id=<integer>&start=0&limit=<integer>&get_summary=<number>&totals_convert_currency=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","431","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get deals movements in pipeline","GET","https://api.pipedrive.com/v1/pipelines/<integer>/movement_statistics?start_date=<date>&end_date=<date>&user_id=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","364","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete multiple product fields in bulk","DELETE","https://api.pipedrive.com/v1/productFields?ids=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","302","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all product fields","GET","https://api.pipedrive.com/v1/productFields?start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","183","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a new product field","POST","https://api.pipedrive.com/v1/productFields?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","357","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete a product field","DELETE","https://api.pipedrive.com/v1/productFields/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","462","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get one product field","GET","https://api.pipedrive.com/v1/productFields/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","442","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Update a product field","PUT","https://api.pipedrive.com/v1/productFields/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","441","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all products","GET","https://api.pipedrive.com/v1/products?user_id=<integer>&filter_id=<integer>&ids=<integer>&ids=<integer>&first_char=<string>&get_summary=<boolean>&start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","446","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a product","POST","https://api.pipedrive.com/v1/products?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","401","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Search products","GET","https://api.pipedrive.com/v1/products/search?term=<string>&fields=<string>&exact_match=<boolean>&include_fields=<string>&start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","430","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete a product","DELETE","https://api.pipedrive.com/v1/products/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","424","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get one product","GET","https://api.pipedrive.com/v1/products/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","442","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Update a product","PUT","https://api.pipedrive.com/v1/products/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","661","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get deals where a product is attached to","GET","https://api.pipedrive.com/v1/products/<integer>/deals?start=0&limit=<integer>&status=all_not_deleted&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","203","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List files attached to a product","GET","https://api.pipedrive.com/v1/products/<integer>/files?start=0&limit=<integer>&sort=<string>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","431","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List followers of a product","GET","https://api.pipedrive.com/v1/products/<integer>/followers?start=0&limit=<integer>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","421","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a follower to a product","POST","https://api.pipedrive.com/v1/products/<integer>/followers?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","441","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Delete a follower from a product","DELETE","https://api.pipedrive.com/v1/products/<integer>/followers/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","431","116",,,,"0","0","0","0"
"1","Pipedrive API v1","List permitted users","GET","https://api.pipedrive.com/v1/products/<integer>/permittedUsers?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","1462","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get all projects","GET","https://api.pipedrive.com/v1/projects?cursor=<string>&limit=<integer>&filter_id=<integer>&status=<string>&phase_id=<integer>&include_archived=<boolean>&api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","422","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Add a project","POST","https://api.pipedrive.com/v1/projects?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","433","116",,,,"0","0","0","0"
"1","Pipedrive API v1","Get details of a project","GET","https://api.pipedrive.com/v1/projects/<integer>?api_token=4b809751552328704650aab64be9d16cd628b7924b809751552328704650aab64be9d16cd628b792","Unauthorized","401","447","116",,,,"0","0","0","0"
